Year,SiteN,PlotN,NumFires11to14,ShrubCov,ACERUB,ALEFAR,ALNSER,AMEOBO,ANDGER,ANDGLO,ANDGYR,ANDSP,ARISTR,AROARB,ARUTEC,ASCRUB,BAPTIN,CARBEL,CARSP,CARTOM,CENVIR,CHALAX,CHATHY,CHATOM,CHRMAR,CIRREP,CLEALN,CLIMAR,COMERE,CORMAJ,CORVER,CTEARO,CUTGRA,CYRRAC,DICACU,DICLUC,DICSP,DIOTER,DIOVIL,DIOVIR,DOESER,ELENUD,EUBRAC,EUPALB,EUPCOM,EUPCUR,EUPIPE,EUPLEU,EUPPIL,EUPPUB,EUPROT,FOTGAR,GALREG,GAYDUM,GAYFRO,HEXMIN,HYPHYP,ILECOR,ILEGLA,ILEOPA,IPOPAN,IRIVER,KALCUN,LACGRA,LESCAP,LESHIR,LIACOK,LIQSTY,LIRTUL,LYOLIG,LYOLUC,LYOMAR,LYSQUA,MAGVIR,MORCAR,MORCER,NYSSYL,ORBPED,OSMCIN,OSMREG,OXYARB,PARQUI,PERPAL,PINPAL,PINSER,PITASP,POLBIF,POLLUT,PTEAQU,QUEINC,QUELAE,QUEMARG,QUEMARI,QUENIG,RHEALI,RHEMAR,RHEPET,RHOATL,RHUCOP,ROBNAN,RUBSP,SASALB,SCHSCO,SCLTRI,SERAST,SERLIN,SERTOR,SMIGLA,SMILAU,SMIPSE,SMIROT,SOLODO,SORELL,SORNUT,STYBIF,SYMTIN,SYMWAL,TEPVIR,TOXPUB,TOXRAD,TOXVER,TRAURE,UVUPUB,VACCRA,VACFOR,VACFUS,VACSTA,VACTEN,VERACA,VERANG,VIBNUD,VIOPED,VITROT,WOOARE,WOOVIR,XYRSP,ZIGGLA
2011,16,3,4,65,0,0,0,0,0,1,0,0,5.1,0,16,0,0,2,0,0,0,0.5,0,0,0,0,2,0,0,0,0,6.5,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,3,0,0,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1.5,4,0,0,0,0,0,11.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
2011,17,1,0,23,0,0,20,0,0,0,1,7,12.5,0,19,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,6,0,0,0,1,5,0,0.2,0,1,0,19.5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2011,17,2,0,159,0,0,0,0,0,0,4,9.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,148,0,0,0,0,0,0,0.1,0,0,0,7,0,0,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.5,0,0,0,0,0,0,0
2011,17,3,0,358,0,0,0,0,0,0,0,0,0.1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,220,0,0,0,134,0,0,0.1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,18,1,2,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0.5,0,0,0,0,1,0,0,0,0.5,0,2.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,18,2,2,147,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,19,1,0,63,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0.5,0,0.1,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0,12,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,19,2,0,153.1,0.1,0,60,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,85.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0.5,0,3,0,0,6,29,0,1,0,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0
2011,19,3,0,273,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,0,0,0,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20,1,2,0,0,0,0,0,0.1,0,0,0,13,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20,2,2,254,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,23,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2011,20,3,2,216,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,21,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,21,2,2,152.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2011,21,3,2,114.1,0.2,0,0,0,0,0,0,0,0,0.6,13,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,6,0,0,0,136,0,0,0,28,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,5,0,0
2011,22,1,1,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,6,20,5,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,22,2,1,212.5,0,0,0,0,0,0,0,0,0,3.5,22,0,0,0.5,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,7,1,0.1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2011,22,3,1,89,0,0,0,0,0,5.1,0,6.5,0,0,64,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0.5,1,0,0,0,0,0,12,0,0,0,38,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0
2011,23,1,2,70.5,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,103,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,23,2,2,50.5,0,0,0,0,0,0,0,0.5,10,0,49,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0.2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,130,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,11,0,0,10.5,3,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2011,23,3,2,58,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,10,0,35,0,0,0,0,0,11,98,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,23,4,2,79.5,0,0,0,0,0.5,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0
2011,25,1,2,59,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0.1,0
2011,25,2,2,288.1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0
2011,25,3,2,164,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,1.5,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2011,25,4,2,199,24,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2011,25,5,2,15,10,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0
2011,26,1,0,41,0,0,0,0,0,16,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,2.5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0
2011,26,2,0,117.5,3,0,0,0,0,16,0,0,5,0.5,19,0,0,1,0,0,0,10,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0.1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,13,0,29,0,0,0,0,0,0,0,0,179,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0
2011,27,1,1,13,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0.6,13,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,27,2,1,135,0,0,0,0,0,0,0,0.6,6,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0.5,0,0,0,1,0,0.5,0,0,0,0,3.5,0,3.5,7,10,0,6,0,1,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,63,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,7,0,0,0,13,1,1,12,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0
2011,27,3,1,282.5,0,0,0,0,0,0,0,0.5,0,4.5,12,0,0,0,0,0,0,0.5,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3.1,0,1,0,0,0,67,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,105,0,0,0,90,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
2011,28,1,2,37,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2011,28,2,2,193,0,0,0,0,0,0,0,0.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,134,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,3,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
2011,28,3,2,165.6,1,0,0,0,0,0,0,1,0.1,2.1,28,0,0,0,0,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,7.5,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,75,0,0,0,0,0,0.1,0,0,0,8,0,0,0,0,0,0.1,0,1.5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0
2011,29,1,1,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,29,2,1,115,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,30,1,2,13,0,0,0,0,0,0,0,0.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,36,4,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0
2011,30,2,2,157,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.5,23,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1.1,0
2011,30,3,2,91,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,81,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011,30,4,2,146.7,6,0,0,0,0,0,0,2,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,50,0,0,0,89,0,0,0,0,0,51,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,32,1,1,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,25,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,32,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,7.1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
